Date,GLD,QQQ,SPY,TLT
2018-12-21,118.72000122070312,140.49685668945312,215.32534790039062,97.55989074707031
2018-12-24,120.0199966430664,137.0128173828125,209.6358184814453,98.04478454589844
2018-12-26,119.66000366210938,145.56771850585938,220.2276153564453,96.99419403076172
2018-12-27,120.56999969482422,146.13104248046875,221.91835021972656,97.0103759765625
2018-12-28,121.05999755859375,146.0546875,221.63214111328125,97.82661437988281
2018-12-31,121.25,147.28636169433594,223.57339477539062,98.19832611083984
2019-01-02,121.33000183105469,147.87831115722656,223.8059539794922,98.715576171875
2019-01-03,122.43000030517578,143.047119140625,218.46531677246094,99.83887481689453
2019-01-04,121.44000244140625,149.1673126220703,225.78297424316406,98.6832046508789
2019-01-07,121.86000061035156,150.9431915283203,227.56317138671875,98.39226531982422
2019-01-08,121.52999877929688,152.30859375,229.70120239257812,98.13369750976562
2019-01-09,122.30999755859375,153.54977416992188,230.77476501464844,97.9801025390625
2019-01-10,121.58999633789062,153.98902893066406,231.58880615234375,97.34976959228516
2019-01-11,121.80000305175781,153.42567443847656,231.67828369140625,97.72962188720703
2019-01-14,122.08999633789062,152.06985473632812,230.2648162841797,97.36593627929688
2019-01-15,121.87999725341797,155.039306640625,232.90380859375,97.0103759765625
2019-01-16,122.2699966430664,155.01063537597656,233.46746826171875,97.10733795166016
2019-01-17,122.11000061035156,156.23280334472656,235.2386932373047,97.13159942626953
2019-01-18,121.0199966430664,157.77952575683594,238.36972045898438,96.62244415283203
2019-01-22,121.44999694824219,154.61920166015625,235.1492156982422,97.27706146240234
2019-01-23,121.27999877929688,154.81964111328125,235.64126586914062,97.23665618896484
2019-01-24,121.08999633789062,155.82223510742188,235.76651000976562,97.87506866455078
2019-01-25,122.86000061035156,157.68408203125,237.76138305664062,97.40637969970703
2019-01-28,123.29000091552734,155.7362823486328,235.95431518554688,97.30937194824219
2019-01-29,123.9800033569336,154.2659149169922,235.64126586914062,97.80235290527344
2019-01-30,124.69000244140625,158.19007873535156,239.37168884277344,97.72962188720703
2019-01-31,124.75,160.55801391601562,241.4738311767578,98.57008361816406
2019-02-01,124.5,159.88006591796875,241.59019470214844,97.97477722167969
2019-02-04,123.95999908447266,161.86607360839844,243.2899169921875,97.53736114501953
2019-02-05,124.27999877929688,163.29823303222656,244.30972290039062,97.98286437988281
2019-02-06,123.44000244140625,162.81130981445312,243.98764038085938,98.03143310546875
2019-02-07,123.73999786376953,160.62484741210938,241.66175842285156,98.67942810058594
2019-02-08,124.20999908447266,160.93988037109375,241.95700073242188,99.10060119628906
2019-02-11,123.5999984741211,160.787109375,242.09115600585938,98.71185302734375
2019-02-12,123.86000061035156,163.16456604003906,245.20437622070312,98.46072387695312
2019-02-13,123.37000274658203,163.27915954589844,246.00048828125,98.08816528320312
2019-02-14,124.05999755859375,163.4796142578125,245.454833984375,98.64704132080078
2019-02-15,124.80000305175781,164.1671142578125,248.12953186035156,98.80096435546875
2019-02-19,126.69999694824219,164.4917449951172,248.55902099609375,99.05201721191406
2019-02-20,126.4800033569336,164.46311950683594,249.0599822998047,98.76854705810547
2019-02-21,125.05000305175781,163.86151123046875,248.17431640625,97.88567352294922
2019-02-22,125.5,165.0741424560547,249.7130584716797,98.46883392333984
2019-02-25,125.37000274658203,165.67568969726562,250.05299377441406,98.17724609375
2019-02-26,125.58000183105469,165.8475341796875,249.8740234375,98.66321563720703
2019-02-27,124.69000244140625,165.7425537109375,249.7667236328125,97.54547119140625
2019-02-28,123.98999786376953,165.36062622070312,249.30145263671875,97.21337890625
2019-03-01,121.87999725341797,166.5063018798828,250.85809326171875,96.31480407714844
2019-03-04,121.55999755859375,166.5349884033203,249.9455108642578,97.06969451904297
2019-03-05,121.72000122070312,166.65911865234375,249.60560607910156,97.27265167236328
2019-03-06,121.61000061035156,165.71389770507812,248.09384155273438,97.6297607421875
2019-03-07,121.51000213623047,163.68014526367188,246.01840209960938,98.26287841796875
2019-03-08,122.83999633789062,163.43190002441406,245.52630615234375,98.67686462402344
